key,secret,commitment
0x00499254175310eb23455080c946224458dcbec4c48c2634ede3e8c6dc565c80,0x008602b6f28d6f044dad6bab2e852f1fdff9b8bc4ad81222dc371bf567b1b348,0x1661b59d0270df0d8df9e5327e90eb6c56ca35d18c46fedad60f57ac76ea210e
0x00d55d6be46ff83d3711b66d755c093c2cfc57c1c960893894a662897847e546,0x00c5e7ed442a6799f84f932f1a1721e9d027c323794c2670c18003f67ea54e24,0x0f44dfb09dd50f50e30daa357af80a7fce47aa7d2f7a6ee0ab60414dc558e0e9
0x00550f759aab708cdee765bae31a0f234e364216eea6fded090e972dab3d7b43,0x00e6d3badf17749ceedeb8f8422eb9e42125c9aa602fb63920e05ad397fe4ae3,0x2a37690ac1b1975b3e6798287eeee528de32912e646c5e291d0b13af3c808b03
0x005d85f31d21e85cde4d0d475d1e3eb694df229ac9a5b562bfa24a126cb2a94d,0x0021c812d90e87bcad6671e3906e4bf841bd513c782119cc36e2431575ce58da,0x2b1e1fa47ccefcb0f94ab9461381b45e092a3918c8b51cafab89996731e3e98f
0x0082ffda8253f219cfaeb58da85693ede66b5eaef595db4bac4fbec6c3b17bde,0x0098f37cb035c23ac2e43031e6d3182000b31f4a440d0975aa52e731a66f31f5,0x0137d82412e302f3295aa6846255d68e0117d99a9d2443ee9edd7d9a35853cbc
0x00f21a2f6c383b2c68210536c15cb9b0fc8a7fe79cb74272f8b7b417e033589f,0x0035a4ea2d1ecf311e7a5f9a4091b3bdf2de15f895f62fb6206b788bec4bb887,0x1cf892bffbec059a589be8e99854cbd11c0ef1befdbf0b86e6d093a9bf5d4e7f
0x00fd1c785918f5e1606cd294cf41f205944a3496e433c696e74d3eb7113193da,0x00fcd91c81429eb4431520c6b45b23428c9154edc7ce47d022f7099fcd74f97d,0x26838f3c1038e6ac8f68a8a5308e4e7c57f3003a40f49357adc18a0780afab50
0x00343b2ce8ce71ae57a3a9a0a5785df5a57930d2810f1dae19ead0373984cd18,0x00c11e89be9434a4facfd0b85944b28c4ba87970856bee7a3fe398ec1c0a35e0,0x26261542c6c3a0f79d45e9334e6e82e3ed360df4ab88e28f7770536703f9c867
0x0056add40857fffb092066aef299e8987c79bc22a6d75b55f91a56af5ce7479f,0x0077bd38916fb2908b51d4fdf64f444285c3becccb464cc325fdeb04ecced11b,0x1a6cf5f706a866d99cab43d7df6eeb175976f992d2ef446f37bc166ea62a88b3
0x0086550aaaf3551adf7ebd80f68c379375fc569248bdb92773a036c1837fafd2,0x005b78e1abe7ca61428d2937db6c2a13c6d4d15387f147b046a860e01029787c,0x04d4686b01afa906d86cc2116c6e49eca8fa23e4cd1947de7b1c4a3dff3b730e
0x00a63a3459cdea6605c25ddbcc2e4fc7420daa393cf9bc6cde5eba6db82aa752,0x000af0c1511ae2eb53d4a267fa6d4a6d27ee3240b4cd4e85e243c267d865deaa,0x1c2b2a6a02dbdbb8762d84e804fa8fb1aa0492c2d70e8c350d9d50366bdf58cc
0x001c68c204eb930ad696d025b3106a3d87c24734ab1f6a32455142ac608b72c7,0x005529bdee11e33987518db42bb5a3e8671802bcf421e219dd25d9e0f8a83eb1,0x19f42f15143b07267a3e0e8608a2ab4b054cd145b7485506848b126a027f213f
0x00ac344b4ec8bf042d78cbfc787f695eb39c78f31aa86cd1b54b16ba48ba4ff7,0x00dc26aa04d9e473888f2b6716da53ac5274d036486a5a107944c949c0baefba,0x0aacbd41355a5be1af1287d2d28b9ec616208426937030cfdde7285270098d3d
0x005516e6ccd5019fc4738acd8e9ec296fa711583c7b36b4f44d47c26c0c64741,0x00415e5076e43714a55e7462420bb22d8802661d9eb5e7f3ce5b2798000cbaa6,0x0852f4b94edd12636cc598b0ea950c857aa1f1421bac4ab6f7662f4e3fefa901
0x00a78b41c645c18b6e0df9c51154ec7cb984c2ac12b88bb5e99af127a6a890f6,0x00cb163967d725760e6915bb4f412dff6958944c8b8805b58be3fb1e0160b164,0x29d40bb55acdb4abc2d05b7792d80902848d498afa8d52ac2239eef93be4f0e1
0x007a60511729a452968cc3568755a65769c025b7f28a1fdb8bdfd3c9e66ed408,0x0064d7dd95a3b55574715cc7a79c4d7cdbbff806e18fdd32abbf64c3469eeb3e,0x15be4cfc0398b8bb62572feab9c7f58e27e1779e7445b91a50580632223f572a
0x0097dd1751dedf79feafb50bc078f13c3e87fdfab7456f87dff4ab05f5ae0af4,0x00e523e0e87bed74d52dbe9effa9bc5e83e7b58d0420671158d73b90eb9d4547,0x207106b6b983400b00c9212f56b6f772b587d1a8ff210fc87a3ae3e76325dfa4
0x00c3bbfcbd15e5f87da68d447134e0ddf51f18cf321a4028eea95f9b88777721,0x009bcddd5c25b3ff1f970b613e5273cdf2a8b1656450d844c1ec75b86fa7bc52,0x0bbd42f300370ce76e76e8a9704eb4aaa7ad28c5bb0a99259b5fefe1f42452de
0x006f90ac20f856b7d5d3d02db41463c40ce9fec2b0070cf411cb4244640430e0,0x00f8ac4e7c20eb4c4efc4893f303f3f7abc6d792e4624517cecb9a1dc1dfe3c6,0x2853ca074d23038bd73be6bfc42513662863acdc00c027e86ce991de605e763c
0x00919d31039e040589393fe80dd56c878b116b3e3c3c50c1f20f9f0230c20d54,0x00a092bf582c42a0f64d6b383484151a5b0f4d2f00637d9c41a176b575fb4770,0x1cf80225641424cc0fabfc719a0ae4b4cedcf8eb0a038ae48eeaae6b1dbe76d7
0x002956324d9788038776440595cf20b7767e2a467e640a4301a5d6fd5b5deef1,0x000497311167cd04b1b111ab00d2dad65747b5380044b2cd48a3f6b54b04ef63,0x0b5e8c7226caef960658786781fa30e393fdbfb611e8bee6d6792a111ce59858
0x00b3a16cd513bcf745923c7fb73892593fb18c05b95508c0916ca172e28ec79e,0x000a8c47be9a9090d0b11ebc5095448396cd7720acfe06fae2fca3f582bf850c,0x0e7e6babb91bc11936d21a07af7209c76bd94e64cdb12241fd241c5bfec4cd58
0x00a6eda019ca9c6355dd1ff7b8ea71e7cd36d7441e83b70ad76c8bbc841f3595,0x006cbed4f52495bd699d53e5c35af3f0b9adff11a4ad36f7b7b2e5dbf1cf9a1c,0x115aad5e37fbf3864cf229f9c84674387d0fd742c641bd7f1c951c169242bdd5
0x00326ce72db035b24346420786347d79b9dce84a9c655f352d7c152517268c29,0x003c904aaf825b7b34471531de91e8375f9c3e97218fabe2756a42526f660ec0,0x02ffeeed4fd38d5e9f37e1c077b9c2db8e09fee715751b06e9b039fc720641a4
0x0081239d5b68168bc83eb1c69491e34520db2b876f22fca5899878366dae5df3,0x00e9a8ba80940382cb78f8915fe700a8f02967d207b010c1ffca76642dbcd52b,0x11b7ad06c92d550f1d7c75090c3c7523a71e8d71208ccb63e84a8080a3f5ef74
0x0008e7a016557656d96f09765488a4bd2387a271dc86141519a43ddceef23a68,0x00ec2cbda9bf54f1e0f4a9a745cb71efdb6efa56da3e441ace434e45d09db507,0x068d9d1ac61ccca99ef9f4207e05319717a59adcc0e993c76b804a54a42ed287
0x00619d22d5ef7868468514950209bdd34267a8055182316ae5f25be587912cc0,0x000c30d7aa26d8117b5a9012254a4bea19ba5ddabd2fd2b2595e7e8c5bc62371,0x0bc426efc42e36f41f6cc17d59d2163d6b5e77f7cbce0a17a0694a9d38fbd940
0x004f66aa5c7950f953fad71667c99ccfed22aef6240382d056b669d41909a3e9,0x00cc90251b03c414905c88b942e55cc0e5f36cc373913ad680b8c076b47d012b,0x15851b74e61d5e70d18562ff40d1fc9587db760b9147d2ecb6a796908b713f9e
0x00f4705202d17fb4f9d41cb69b6caffcf44e1c38ba2ec03b40178ffff34a2260,0x00643f6090745c1bb1ef8127846c803724aa6ea6b67e27e8ffe9e67cd7c00716,0x284f60d007edc004cc6b61f147b9fe4deb625990e1ab8db9f9cb4a7129cfd068
0x0088c1cd453e95ea25c9da95f98e945375d772fc6b5d44516427096404dbb464,0x001002c22fe31fb3293ceaf55354dfdad3887bb46eb4ac9fba9b19b4512e97c8,0x130a23e288bfb88674f887fd23dc2d73905d42ae092d4d90198be8fac15a196d
0x00ea63b910b4b25ce8bcfc8417dea5c9a914b279e47fb67614106f743f7a7ad2,0x003e044fd82101c3916d3ede1f15d9f0d32e4156ee1381f877cd6caff6c2dbfb,0x020589a97d312a3d013dce5c26ac277428ec7c449ffe49141bf2e10d1bfa4ade
0x0013710f04d8d659a44409d60fe6c9d940235550c75c945e36b8336295bf3afd,0x0057662b2d41766206c7da3adb82dae95637c84b7200f46adb17c8cfcc92210a,0x0a49a94bedb0f43a65d2b3a0485a42cfb5f461e851e9c1740006a3c775a55c45
0x004600a2b18f927eafa7c9ce81afe688456a09c153524216272319ea53ff8ddd,0x002b43bcbb0d8cea2bd59be9b1b6f94846f764320f0676361081da27bc7d3e34,0x03d2c7055e6a1361b678e75b855c710cbee13c2cec1da510475bfc856c3f377f
0x0051a566a5d4b3b30edb74c4b1e5ecac28a7334d24147cf2edf3261b19cb77e2,0x003d9b5082ba943f82bc9bdfc664c3aaaffd6396221a318d6d5f80cb10054b39,0x2e5952fd4df81d0037be6683ea1aed5cc5718061c8b5b90a4245dce30581a74c
0x00128fb47d107aeb075b26ffbd7269f3cc6b33167bfad0a8d10600c9ade11558,0x0003b6904f8aa9aac99ad67ba1681273cdc220d0cbc9c929cf5e72d7bf49b4ee,0x09de7762bf3e4f03924c21fe4f4467716d41eaa5c2f12aa20f205dcfd984187b
0x005f9b1902eb83c8986026fb7dbd107cbade15b4a5c93f12ea02fb1317b3973a,0x00da2d30fc703bbcf9eabfcf4d3d54bb3c48f37b31929a6fc84a266a65537b14,0x0ee1e953c10f5c598ac97619f233021956955651e141125d00fae0342ba1a809
0x00ed10b427e0f277190eabe5c56efb1bcdc8e525a24f1a13a0189d0fd12fda48,0x00eb759a238d8b6ca7730ded50f47c514d17274b48f7c478a80427c3329c9681,0x2fb9452bc3a4cefcab74430be06186ffa993ffbb158fe8c283a7bde30a10a831
0x0003e728e7e4c585c916d8964cc4174c534f69be466d93ff07a15f606b6714ae,0x00bf621b76461f2dc6ea1b31c475aa677008090413a9d6bb54d2dc25150d6ae3,0x2e1e277c4d2fed0efc6844e5031d4e1d4ece378b2e5082c696db8d2c3c746cd7
0x00713e04a64c9b705ec29cc296e43de6567ff8d0056d4dd8f652d4626811d6d5,0x00860d9e1309c08ebee983af7acbb53d6667f1c58b51d31f3bab23abc11675b3,0x1cea22c0e884a5589edc1b96fa8f600f90884ab5e9aed9cebfbdb868ca8cc1ab
0x008256478cbcc761dee5c9eaa298601a46aa9b7fa40a9744a6353e59b1f401d2,0x00261a1086e489d766095d177dc03113942980472d22bb73a9343ce4c21b8735,0x2d1d122f21d87d6cceb7ebfa94d62cc91dbb122aa726a77be2172b0bbd4c3cb4
0x00df5eb1551449f705507f6a778a5add248354cc29c714bbf971138daf71136a,0x006b9b89de28ebef76808f7cd0867cfda349a786ba269342bb6a2713e20b2ce9,0x28116fc4e34a463c91f08342cb54eddc225aa57a7173581eef35939a9c982f25
0x00e3d5682efd4ecde26256d8179f2f9d19ef2e4b81aa72afcc31f632fcb9fe3e,0x007f5f6d6d16682c14eee10b2083df611c6712c292691b010d5116ebe345a6d4,0x0d54732cf51e66c865f009c62e6fd58d099b420316f693e2dec7bf45a92378a6
0x000c05f942d2f6bdb6d8bd098224ad01bfbb532d9401990274a4d97b42e8bd8a,0x007e6c7473058861a4befa2f8f1b34bac84eba9f19f56de4fa081e749c6945fd,0x05466ece31d1e41af02c0f6a6a256d6e5a4fe7482e02c915863b04f1ac24b420
0x002e5c44983b1f1c96b1ef9647b3ebadc26156949607e95745ce84158a3967ab,0x0079db8b6f4332dfbfcd1586633858962adce5ff7d01919b5d8543c05daa0929,0x3001c642ccb93fb77654b6d061937999a37c843514213c1469510d52c6f46ff2
0x00a2fe41f9230714ab8a000fd4079942fcdc4f2774d9430d769b06a1a1b7a2c6,0x0078ba9228f1ab1cf11ba29d4557c357fdfa7795dccfe13a11fac74eea16acc9,0x1e47e983b57108bd2f9b8badd11f4bf0ad8090fafa04dd7078b7de407cbcbddc
0x0003e618840f7d62546720a163cf42a773364bba0f9602d357e6977c1a40c156,0x0081f02bb229bcf769b22a39b4c4ecdd4b8b902635b72aa2656f9e4d450c7ba3,0x16e051fad163174d51b94c4c5f160500c8246180d515b897b2d7af592545aa8f
0x0014b00fed1a5811fa940023f714fe7613c48008736ece010051270568d95984,0x005043f18115aa4ea442f6b8b6b99587ba59bd0fb99342866e775e102a4f2a79,0x05b5a379b3c00a9fbbf47313387e447381b97cde304bcccd21793ce7c3d4f4f5
0x00a4e8c8ef10f48c154476c4c5af11172a29310bcd2ad9cdf7cef19b7ce8ddee,0x00998edce38472a2792fc4bf5707f7e17d36022792d54fb81ce97ea958ee70a3,0x2d3c3250016c7c5875113a386b012fccc14bccc0009c134ab2353c277d41a11e
0x00f99e110bf4815723a5e8cde9b416ab0bbe53c4fa4e86c871968342f946fba6,0x0037da41f2c6c8b2d20c0128cc6a780f3e299cf9b21b9e33d34196aed3f4af33,0x014dd537e6d853301bb065acd57948cdc7fcc0e538370cdb64dfa1c64a7d9a94
0x00ded10ab18dbbbd21032458b826590409bb4ef4d5ec4b95d5ffd32557950f5b,0x00ddbc5b46a5ed007c0b19b7797da3c6896929443729d933392dd6edfad290d1,0x193bc9f143fa94ea55092af286695966626f439ed606fc98088367eac1b664f9
0x00fc68932484878daf22252af43abb5f83d1c168c04afd9f25292170fadef816,0x007f43ffeab66f845dfe5d75ff24edc9fabff80a7c05effc5a8bc653f319c670,0x01b0a5ee2f5ebd492750b5bfbd032e76306076afe1910ec4b9250805db5eb03c
0x00d6bb28951e95157af537bd6899e77d000778913580d7386dff6ceb75e336df,0x0016094aa59b2b801485fcabf7f85ac29e06b379c1a885f5387bc5109c1f5a5b,0x26203bb10b1c01cd2ef72e3e43e9dd1a02885cc20a31c3eeec14c3d34ce3679f
